"recipeID","instructions"
"7371","roast red yellow poblano pepper open flame turn pepper flame skin char blister put pepper bowl paper bag seal allow steam minute pepper cool enough handle remove stem skin seed black bit cut pepper inch square set asidein large cast iron nonstick skillet mediumhigh heat add olive oil hot add onion cook soften minute add dice potato pepper season salt pepper cook toss occasionally potato golden brown around edge minute add green onion stir remove heat taste adjust season necessary cover keep warm prepare sauce fish combine cilantro lime juice cayenne pepper creme fraiche season taste salt pepper set asideseason fish fillet side southwest essence salt pepper dredge trout filet blue corn flourin cast iron skillet heat half vegetable oil hot add half butter butter melt add half fillet skin side cook skin side golden brown crispy minute flip briefly cook presentation side fish just cook minute long remove pan repeat remain fillet wipe pan clean add oil butter serve trout fillet drape pepper potato hash top fillet dollop cilantro lime cream sauce serve lime wedge combine ingredient thoroughly"
"7374","large nonstick skillet heat vegetable oil mediumhigh heatmake couple slit skin trout small sharp knife season fillet paprika salt pepper place fillet flesh side pan cook brown minute turn fish cook fish opaque flake easily fork another minute remove skillet serve succotash tablespoon unsalted butter small onion chop tablespoon allpurpose flour cup freeze baby lima bean cup freeze red pepper slice cup freeze can corn kernel cup light heavy cream teaspoon kosher salt freshly grind black pepper cup chicken vegetable stock need tablespoon finely chop fresh parsley leave garnish heat butter large skillet medium heat add onion cook soften minute stir flour fully distribute add lima bean red pepper corn cream salt pepper bring simmer cook bean corn tender mixture thicken slightly minute mixture become thick begin stick bottom add cup stock combine thoroughly garnish parsley serve"
"7379","large bowl mix lemon juice olive oil mustard mayonnaise good blend add celery root pear radicchio trout green onion mix coat add salt pepper taste spoon salad onto plate sprinkle almond top mix almond serve salad bowl"
"7381","scrub scrape halve potato cook salt boil water minute tender meanwhile make vinaigrette mix olive oil vinegar crush garlic salt pepper taste mix dill speed thing ingredient can shake vigorously clean screw top jar drain potato return pan spoon tbsp vinaigrette cover pan lid plate keep warmgently warm crme frache lemon juice dill cream dress another pan shallow one good stir time blend add trout flake toss gently low heat fish warmscatter salad herb leave two plate trickle remain vinaigrette spoon dress potato round edge gently stir lemon zest fish spoon fish dress centre salad serve straight away leftover vinaigrette can serve separately save screw top jar fridge week"
"7382","boil potato salt water min tender meanwhile tip spinach large colander sink drain potato spinach cook water wilt spoon potato back pan mash stir lemon zest juice season fold trout flake squeezedout spinach caper dilltip half breadcrumb onto large plate tip potato mixture onto another plate shape large disc flip potato cake onto crumb press remain crumb onto top heat grill pour oil large fry pan carefully slide potato cake pan cook min bottom golden now grill min crumb top golden cake hot serve hot lemon wedge tartare sauce green salad"
"7385","set grill direct cook medium heat oil grate ready start cook place trout large ziptop bag cover marinade reserve cup marinade sauce marinate minutesin small saucepan combine reserve marinade tomato liquid smoke cajun season crumble bacon bring boil reduce heat simmer minute set aside lie piece butcher twine horizontally sheet pan evenly space lie slice bacon vertically top butcher twine place fish top bacon slice top fish another slice bacon tie piece twine knot securely hold fish place repeat process remain fish place whole fish grill cook total minute turn every minute watch flareups bacon slice remove grill untie twine fish top cajun tomato sauce serve warmindoor prepare marinate trout direct preheat oven degree f place prepare trout foil line bake sheet roast fish minute serve direct"
"7386","bring stock shred ginger boil large pan add noodle simmer min tender drain cool cold run water mix together soy tahini tbsp water need make dress consistency single cream toss cool noodle fish dress cucumber scatter spring onion sesame seed drizzle little sesame oil use"
"7387","place clean trout large sealable plastic bagempty entire bottle marinade fish bagseal bag place fish refrigerator hour daysset smoker degree use mild wood pecan apple oak alder grill reach temperature spray smoker grate high temperature cook spray place onion herb pat butter buttery spread inside fish cavity lie trout directly smoker grate enough space trout smoke can reach part fish let fish smoke minute degree spin-dry outside fish can firm late stage smokingafter minute raise temperature degree finish smoke processsmoke fish reach degree go high fish will start turn fish jerky total cook time usually take hour depend size fish many youre smoke one time"
"7389","preheat oven degree fseason trout fillet prawn salt garlic lemon pepper heat tablespoon olive oil large saute pan mediumhigh heat place trout fillet skinside saute fish minute turn cook minute fish just cook add cup chardonnay pan hold warm oven ready serve another saute pan heat remain tablespoon olive oil add shrimp cook minute side add remain cup chardonnay pan hold warm oven middle entree plate place cup hot mash potato place spear asparagus top potato place portion cook trout top asparagus place cup additional mash potato trout place tablespoon cook spinach potato top prawn drizzle plate little lemonshallot beurre blanc sauce garnish plate gaufrette chip large idaho potato peel cut inch piece teaspoon salt tablespoon unsalted butter melt cup heavy cream teaspoon freshly grind white pepper place potato medium saucepan cover potato water inch add teaspoon salt bring boil reduce heat simmer potato fork tender minute drain colander mix bowl mash potato lump remain add butter next add cream remain teaspoon salt pepper cover keep warm ready serve"
"7390","cook pasta large pan boil water accord pack instruction add pea last min meanwhile flake trout set aside mix yogurt horseradish salt pepper drain pasta return pan stir trout yogurt let heat pasta warm sauce taste great crisp green salad"
"7391","carefully remove top 3 eggshell tap around egg pare knife gently pry top discard pour egg bowl reserve shell use knife tear membrane remain bottom eggshell generously cover shell cold water qt saucepan add vinegar simmer medium heat gently stir occasionally skim foam minute carefully transfer shell slot spoon rack cool gently wipe shell inside damp paper towel clean completely put eggshell eggcup small glass keep upright beat cream whisk just hold stiff peak beat lemon juice vodka teaspoon salt teaspoon cayenne lightly beat egg fork add tablespoon butter teaspoon salt remain pinch cayenne melt remain tsp butter nonstick skillet medium heat cook egg mixture stir constantly egg just scramble minute divide among shell top whip cream caviar"
